names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,region,layer
Tmsb4x,11.405277,12.038827,3.935205364797816e-30,5.854751391820161e-28,0.9838854073410922,Duodenum,Crypt SI
Tpi1,11.398718,3.86593,4.243235586952008e-30,6.284076189208513e-28,0.9579230080572964,Duodenum,Crypt SI
H3f3b,11.388156,6.7025385,4.790193467294659e-30,7.061707584091693e-28,0.963294538943599,Duodenum,Crypt SI
Rpl41,11.38317,24.874542,5.0721554215876334e-30,7.443388081179852e-28,0.9919427036705462,Duodenum,Crypt SI
Set,11.380579,1.840064,5.225144721688029e-30,7.633203499533847e-28,0.6956132497761862,Duodenum,Crypt SI
Hnrnpm,11.379497,2.0175683,5.290399697326301e-30,7.693718658927011e-28,0.7806624888093107,Duodenum,Crypt SI
Mttp,11.372085,4.5544643,5.759560556922476e-30,8.338448994629692e-28,0.945389435989257,Duodenum,Crypt SI
Txn1,11.370969,12.567082,5.833628335303391e-30,8.40797726809241e-28,0.9803043867502238,Duodenum,Crypt SI
Ndufa6,11.366082,3.9315865,6.169527385458231e-30,8.852586295089733e-28,0.9149507609668756,Duodenum,Crypt SI
Dmbt1,11.354799,18.817078,7.020126226215974e-30,1.002852987669835e-27,0.9579230080572964,Duodenum,Crypt SI
Pgrmc1,11.347681,1.6438724,7.615544420830464e-30,1.0831182891035751e-27,0.7681289167412713,Duodenum,Crypt SI
Csnk1a1,11.343811,1.6325907,7.960084018832248e-30,1.1271548795964874e-27,0.8048343777976723,Duodenum,Crypt SI
Cisd1,11.336234,1.8937991,8.679967192272581e-30,1.2237237589629706e-27,0.7242614145031334,Duodenum,Crypt SI
Sec31a,11.329675,1.6918131,9.355189365454515e-30,1.313183863755213e-27,0.7600716204118174,Duodenum,Crypt SI
Ubald2,11.317932,1.9285785,1.0696532549166909e-29,1.4949677634192798e-27,0.7609668755595345,Duodenum,Crypt SI
Srsf2,11.311864,2.2520158,1.146278642295044e-29,1.595155429590323e-27,0.9265890778871978,Duodenum,Crypt SI
Acsl5,11.30737,3.040174,1.2065105662614456e-29,1.6717679670279302e-27,0.918531781557744,Duodenum,Crypt SI
Dgat1,11.298318,3.1272242,1.337553749995959e-29,1.845424052077758e-27,0.946284691136974,Duodenum,Crypt SI
Abcb1a,11.291823,1.5311562,1.4401719460034905e-29,1.9785511181584123e-27,0.6410026857654432,Duodenum,Crypt SI
Rps18,11.270471,7.6637707,1.8358505008440421e-29,2.5114590432097417e-27,0.8979409131602507,Duodenum,Crypt SI
Rsrp1,11.260402,1.8750967,2.058186450366862e-29,2.803736267936462e-27,0.9042076991942704,Duodenum,Crypt SI
Sdhc,11.258959,2.2583344,2.0921688069188472e-29,2.838053358461134e-27,0.8003581020590869,Duodenum,Crypt SI
Erp29,11.252267,1.652344,2.257141823041645e-29,3.0490302827154608e-27,0.702775290957923,Duodenum,Crypt SI
Myl6,11.237245,7.478276,2.6760347939652614e-29,3.5998243051320195e-27,0.991047448522829,Duodenum,Crypt SI
Pccb,11.206119,2.4390025,3.805178647396815e-29,5.0975183664400904e-27,0.7887197851387645,Duodenum,Crypt SI
Rps5,11.195688,8.071465,4.2806649878211395e-29,5.710796245115929e-27,0.9588182632050134,Duodenum,Crypt SI
Myo15b,11.160035,1.8060064,6.396654621829392e-29,8.498600595298844e-27,0.8576544315129812,Duodenum,Crypt SI
Tomm20,11.152819,1.86338,6.937321540078631e-29,9.17915680005896e-27,0.7699194270367055,Duodenum,Crypt SI
Kif5b,11.126383,1.3568703,9.334750602050364e-29,1.230091523213045e-26,0.7242614145031334,Duodenum,Crypt SI
Snrnp70,11.118674,1.3355606,1.0177279297163341e-28,1.3356644801175547e-26,0.7833482542524619,Duodenum,Crypt SI
Eif1,11.116707,4.72827,1.0404218296261502e-28,1.359919788238067e-26,0.9024171888988362,Duodenum,Crypt SI
Rpl8,11.11441,11.743049,1.067533230556662e-28,1.3897302559887835e-26,0.9937332139659804,Duodenum,Crypt SI
Ddx39b,11.111589,1.7404418,1.1018026885517264e-28,1.428582321280823e-26,0.8478066248880931,Duodenum,Crypt SI
Abcc2,11.093583,1.4814897,1.3477928543879043e-28,1.7405396921565395e-26,0.6606982990152194,Duodenum,Crypt SI
Atp5f1,11.080955,5.7014403,1.5520828967200067e-28,1.9884522349446594e-26,0.9570277529095792,Duodenum,Crypt SI
Pgk1,11.080955,2.5428717,1.5520828967200067e-28,1.9884522349446594e-26,0.8639212175470009,Duodenum,Crypt SI
Rpl19,11.080266,7.792166,1.5640697767033654e-28,1.9945966397029175e-26,0.9865711727842436,Duodenum,Crypt SI
Mrfap1,11.079971,1.9742448,1.5692350828079325e-28,1.9945966397029175e-26,0.7233661593554163,Duodenum,Crypt SI
Actg1,11.073083,12.5025015,1.6946811413498983e-28,2.1434867253331216e-26,0.9856759176365264,Duodenum,Crypt SI
Tm9sf3,11.072821,2.352514,1.6996518559246681e-28,2.1434867253331216e-26,0.8379588182632051,Duodenum,Crypt SI
Gucy2c,11.072361,1.7534394,1.7083854338056774e-28,2.1461176548800116e-26,0.7770814682184423,Duodenum,Crypt SI
Cib1,11.071706,2.0428646,1.7209392541238796e-28,2.153508675170134e-26,0.8710832587287377,Duodenum,Crypt SI
mt-Nd1,11.0523205,2.932758,2.1361975581147337e-28,2.662823867325644e-26,0.9758281110116384,Duodenum,Crypt SI
Rps19,11.043202,13.761806,2.3645233824390293e-28,2.936101438540156e-26,0.9588182632050134,Duodenum,Crypt SI
Rpl7a,11.038053,5.750247,2.5040005552455113e-28,3.0973815297356833e-26,0.9230080572963295,Duodenum,Crypt SI
Snrpf,11.032706,2.0169804,2.6574455819366856e-28,3.2705320428787915e-26,0.6642793196060878,Duodenum,Crypt SI
Cyp2c29,11.032477,1.5882425,2.6642401340471494e-28,3.2705320428787915e-26,0.4870188003581021,Duodenum,Crypt SI
Oit1,11.007419,1.5720142,3.5194497209232196e-28,4.3039937212123537e-26,0.7958818263205013,Duodenum,Crypt SI
Pls1,11.001252,1.9040148,3.7686333702675766e-28,4.591333145625989e-26,0.8961504028648165,Duodenum,Crypt SI
Vil1,10.991576,2.7756298,4.195356842179749e-28,5.0919960770591425e-26,0.927484333034915,Duodenum,Crypt SI
Azin1,10.985738,1.5465802,4.475672686895334e-28,5.411876130951905e-26,0.7726051924798567,Duodenum,Crypt SI
Cdc42,10.9842615,2.074763,4.54943273767184e-28,5.480538654318483e-26,0.8191584601611459,Duodenum,Crypt SI
Hspd1,10.9754715,4.023863,5.014364265579315e-28,6.018169156662758e-26,0.8970456580125336,Duodenum,Crypt SI
Hnrnpa3,10.969666,2.4685571,5.346963797105077e-28,6.393582451464349e-26,0.8343777976723367,Duodenum,Crypt SI
Slc9a3r1,10.963139,1.7660713,5.74708988265636e-28,6.846671470906295e-26,0.8934646374216652,Duodenum,Crypt SI
Cyb5b,10.921975,2.6952589,9.050582458430424e-28,1.0742575539353906e-25,0.9256938227394808,Duodenum,Crypt SI
Lypla2,10.917777,1.47147,9.478753822135448e-28,1.1196933244973867e-25,0.5658012533572068,Duodenum,Crypt SI
Hnrnpf,10.917547,2.4734454,9.502740310121851e-28,1.1196933244973867e-25,0.8567591763652641,Duodenum,Crypt SI
Hnrnpu,10.912069,2.4236526,1.0093182631187859e-27,1.1849396409014546e-25,0.8639212175470009,Duodenum,Crypt SI
Ptms,10.902657,1.6185974,1.1194086510047134e-27,1.3094242136843178e-25,0.8057296329453895,Duodenum,Crypt SI
Atf4,10.900262,2.0406892,1.1492606096550372e-27,1.3394902087621978e-25,0.8863025962399284,Duodenum,Crypt SI
Rps27,10.891898,6.142183,1.2598689494085888e-27,1.4631247853113773e-25,0.9033124440465533,Duodenum,Crypt SI
Rpl26,10.890652,10.012461,1.277231719760554e-27,1.4779722606619886e-25,0.9659803043867502,Duodenum,Crypt SI
Lpgat1,10.885338,1.719714,1.3539535817172106e-27,1.5611568352050052e-25,0.7806624888093107,Duodenum,Crypt SI
Tspan3,10.877171,1.8973813,1.480878675322977e-27,1.7014294673595128e-25,0.8084153983885407,Duodenum,Crypt SI
Plcb3,10.873793,2.2807791,1.5367695204702694e-27,1.759383119446193e-25,0.8773500447627574,Duodenum,Crypt SI
Nono,10.864117,1.7034514,1.7086866203730893e-27,1.9492914324644942e-25,0.6544315129811996,Duodenum,Crypt SI
Abhd17c,10.846963,1.5248966,2.0616312818830905e-27,2.3436537301266046e-25,0.7153088630259624,Duodenum,Crypt SI
Ndufs4,10.818493,1.9842702,2.8136740965943884e-27,3.1873497617035026e-25,0.756490599820949,Duodenum,Crypt SI
Slc2a5,10.816328,1.4946616,2.8809071439123368e-27,3.252100948993349e-25,0.658012533572068,Duodenum,Crypt SI
Adamdec1,10.808391,2.042405,3.1413431011148934e-27,3.533737352595621e-25,0.5899731423455685,Duodenum,Crypt SI
Ifi27l2b,10.801436,2.5308967,3.388595650109047e-27,3.7986392556864786e-25,0.9355416293643688,Duodenum,Crypt SI
Gna11,10.800978,1.9915713,3.4055867413604146e-27,3.804476399474775e-25,0.8943598925693823,Duodenum,Crypt SI
Mapk3,10.789531,2.12506,3.8575571591092386e-27,4.294525271787647e-25,0.8979409131602507,Duodenum,Crypt SI
Actr3,10.786119,1.7429823,4.003400417121612e-27,4.44157328064506e-25,0.8164726947179947,Duodenum,Crypt SI
Arf4,10.783757,1.7230026,4.107558730972882e-27,4.5415251242965585e-25,0.729632945389436,Duodenum,Crypt SI
Eef1b2,10.779363,6.824188,4.308614298884589e-27,4.747563571313616e-25,0.9498657117278424,Duodenum,Crypt SI
Dynll2,10.778149,1.8539954,4.365828679087566e-27,4.794244180419798e-25,0.8871978513876455,Duodenum,Crypt SI
Herpud1,10.776246,1.5325814,4.4570357613583464e-27,4.8778101544221765e-25,0.6696508504923904,Duodenum,Crypt SI
Atp5l,10.775492,9.623582,4.493725037146894e-27,4.901348406225929e-25,0.9829901521933752,Duodenum,Crypt SI
Hint1,10.768506,6.7553496,4.848049337253161e-27,5.270009186977048e-25,0.9534467323187108,Duodenum,Crypt SI
Cox5b,10.765521,6.6710362,5.0077466893434006e-27,5.425338988773546e-25,0.964189794091316,Duodenum,Crypt SI
Dazap1,10.760535,1.4684993,5.286207689390898e-27,5.707866730835623e-25,0.666069829901522,Duodenum,Crypt SI
Apoc2,10.741217,2.561464,6.517977342604929e-27,7.014429950200004e-25,0.9659803043867502,Duodenum,Crypt SI
Arg2,10.738756,4.9041586,6.693985228252563e-27,7.179910734024385e-25,0.964189794091316,Duodenum,Crypt SI
Rps29,10.721209,14.492831,8.093854319694093e-27,8.652651877858404e-25,0.9659803043867502,Duodenum,Crypt SI
Ndufb7,10.698052,2.9505372,1.0394002273112231e-26,1.1074929484733609e-24,0.9068934646374217,Duodenum,Crypt SI
Mrpl52,10.689655,2.305035,1.1379278706720263e-26,1.208486885021262e-24,0.7842435094001791,Duodenum,Crypt SI
Odc1,10.68877,1.5670489,1.1488445107903062e-26,1.2160801649463945e-24,0.67591763652641,Duodenum,Crypt SI
Xbp1,10.684801,1.5485091,1.1990565146945675e-26,1.2650829927096115e-24,0.6803939122649956,Duodenum,Crypt SI
Clta,10.67893,1.888314,1.2773530834871446e-26,1.3433011172763016e-24,0.7699194270367055,Duodenum,Crypt SI
Cyp2c65,10.674699,1.7254192,1.3369018194619838e-26,1.4013595857574722e-24,0.7358997314234557,Duodenum,Crypt SI
Sdha,10.658792,3.254195,1.5864608315945652e-26,1.657569189256652e-24,0.8952551477170994,Duodenum,Crypt SI
mt-Cytb,10.658398,6.1621294,1.593188127669629e-26,1.6592283452198058e-24,0.9928379588182632,Duodenum,Crypt SI
Prdx1,10.650099,10.160861,1.741792932518271e-26,1.808160283805543e-24,0.9946284691136974,Duodenum,Crypt SI
Tsc22d1,10.645016,1.6040912,1.839540740796157e-26,1.9035119492501262e-24,0.6562220232766338,Duodenum,Crypt SI
Copz1,10.62668,1.901808,2.2394240196141623e-26,2.309897906493394e-24,0.8397493285586393,Duodenum,Crypt SI
Arpc4,10.619202,1.4029886,2.4262634022268095e-26,2.4946469407927564e-24,0.8030438675022381,Duodenum,Crypt SI
Slc25a39,10.588174,1.8317024,3.3812467461207865e-26,3.465509561857448e-24,0.7887197851387645,Duodenum,Crypt SI
Ndufs1,10.587584,1.734911,3.402635636628154e-26,3.4763953015360745e-24,0.6875559534467324,Duodenum,Crypt SI
Ndufv2,10.586107,2.576216,3.4566964499617386e-26,3.5204872204105594e-24,0.8200537153088631,Duodenum,Crypt SI
Mrpl12,10.583844,2.7752135,3.541247745551771e-26,3.595257341671036e-24,0.9122649955237243,Duodenum,Crypt SI
Itln1,10.575251,5.720812,3.881388006421318e-26,3.928232344429851e-24,0.9194270367054611,Duodenum,Crypt SI
mt-Nd2,10.569839,1.4862995,4.1120178415352793e-26,4.148640500436453e-24,0.9310653536257834,Duodenum,Crypt SI
Ftl1,10.562918,8.756989,4.426833423504858e-26,4.452346326412908e-24,0.9525514771709938,Duodenum,Crypt SI
Sdf4,10.557932,1.3743984,4.668313832779875e-26,4.68063702146889e-24,0.720680393912265,Duodenum,Crypt SI
Rpl5,10.52428,11.841392,6.677000959708335e-26,6.673900185268843e-24,0.9444941808415398,Duodenum,Crypt SI
Hdac2,10.513784,1.7534614,7.463734606526267e-26,7.437242955916682e-24,0.4923903312444047,Duodenum,Crypt SI
Chpt1,10.511948,1.8370618,7.610564886550776e-26,7.560218072685901e-24,0.7547000895255148,Duodenum,Crypt SI
Jund,10.51116,1.3402735,7.674365243722428e-26,7.600211101030019e-24,0.6598030438675022,Duodenum,Crypt SI
mt-Atp6,10.509979,9.409162,7.771061065295744e-26,7.672437507433427e-24,0.9964189794091316,Duodenum,Crypt SI
Dlst,10.509487,1.6817143,7.811706510663078e-26,7.689053191974312e-24,0.8218442256042973,Duodenum,Crypt SI
Smarcd2,10.505683,1.4307858,8.133229226805294e-26,7.981194698705439e-24,0.6562220232766338,Duodenum,Crypt SI
Ak2,10.504239,2.0072064,8.258587932328894e-26,8.07965186046177e-24,0.8290062667860341,Duodenum,Crypt SI
Rpl36al,10.497516,4.985872,8.868359964431613e-26,8.65000004385724e-24,0.9391226499552372,Duodenum,Crypt SI
Rpl27,10.49722,6.0730276,8.896129556655796e-26,8.650950082428686e-24,0.9489704565801254,Duodenum,Crypt SI
Cct6a,10.484396,1.6956015,1.0189506485510278e-25,9.878925431972953e-24,0.7135183527305282,Duodenum,Crypt SI
Rpl32,10.482821,13.77212,1.036061057974133e-25,1.0014739897214037e-23,0.9874664279319606,Duodenum,Crypt SI
Sucla2,10.474884,1.6688383,1.1267600498543292e-25,1.0858939764043887e-23,0.7358997314234557,Duodenum,Crypt SI
Stub1,10.469504,1.3790936,1.1926555220077827e-25,1.1459786764292043e-23,0.7538048343777977,Duodenum,Crypt SI
Serbp1,10.467766,2.1328273,1.214756891000954e-25,1.1637515200583324e-23,0.8352730528200537,Duodenum,Crypt SI
Ddost,10.4654045,1.9459405,1.2454329850232382e-25,1.189609583475599e-23,0.7618621307072516,Duodenum,Crypt SI
Etnk1,10.461173,1.3729308,1.3023265274414126e-25,1.2402835380072568e-23,0.5953446732318711,Duodenum,Crypt SI
Ctnnb1,10.450152,2.2692983,1.4628934483460525e-25,1.3891033817603618e-23,0.8540734109221128,Duodenum,Crypt SI
Uqcrh,10.44133,9.694616,1.6054593285224744e-25,1.5200074610366006e-23,0.9749328558639212,Duodenum,Crypt SI
Btf3,10.440444,3.8922992,1.6205078236470951e-25,1.5297688621767974e-23,0.9409131602506714,Duodenum,Crypt SI
Pitpna,10.401117,1.8025877,2.4504267957640184e-25,2.306473151639689e-23,0.7905102954341987,Duodenum,Crypt SI
Apoe,10.399543,1.4992595,2.4912510090440863e-25,2.3380825240403582e-23,0.7179946284691137,Duodenum,Crypt SI
Eif4h,10.39377,1.740041,2.646789841801266e-25,2.4768582621030108e-23,0.8093106535362579,Duodenum,Crypt SI
Ghitm,10.387047,1.7665133,2.8401232846983053e-25,2.650097694985109e-23,0.8316920322291853,Duodenum,Crypt SI
Nme1,10.385046,2.7463858,2.9003077142194533e-25,2.6984563271923646e-23,0.8818263205013429,Duodenum,Crypt SI
Pkig,10.378387,1.5585867,3.109841023064869e-25,2.885092454874979e-23,0.6794986571172784,Duodenum,Crypt SI
Arf1,10.377567,2.313734,3.1366616211874276e-25,2.9016366888262496e-23,0.8451208594449419,Duodenum,Crypt SI
Cldn15,10.338208,2.4766285,4.733064537153378e-25,4.3659139594856235e-23,0.945389435989257,Duodenum,Crypt SI
Slc27a4,10.334403,1.5796369,4.924690853849608e-25,4.529733453462525e-23,0.7726051924798567,Duodenum,Crypt SI
Psmb1,10.328073,1.8739948,5.2606960774781895e-25,4.8250446835620273e-23,0.8137869292748433,Duodenum,Crypt SI
Gng12,10.320332,1.6850021,5.702566301525618e-25,5.215505751976051e-23,0.7466427931960609,Duodenum,Crypt SI
Atp8b1,10.313346,1.4644204,6.1328405056089655e-25,5.593185189931793e-23,0.7752909579230081,Duodenum,Crypt SI
Trir,10.306195,1.5075818,6.606521059477753e-25,6.008212180429275e-23,0.7394807520143241,Duodenum,Crypt SI
Tuba1b,10.28786,3.0174966,7.993282723914374e-25,7.248964402853246e-23,0.8334825425246195,Duodenum,Crypt SI
Rps28,10.273494,10.035629,9.278206165842162e-25,8.39066907742897e-23,0.9668755595344674,Duodenum,Crypt SI
Fahd1,10.272445,1.7863759,9.379729522721905e-25,8.458786805616668e-23,0.7833482542524619,Duodenum,Crypt SI
Gls,10.272051,1.3550514,9.418083879950609e-25,8.460562874575398e-23,0.6875559534467324,Duodenum,Crypt SI
Qdpr,10.271887,1.6660616,9.434110685603666e-25,8.460562874575398e-23,0.6956132497761862,Duodenum,Crypt SI
Cyc1,10.264277,3.7019763,1.0208233882502632e-24,9.129441299074722e-23,0.9212175470008953,Duodenum,Crypt SI
Capzb,10.248468,1.771772,1.2023406408262027e-24,1.0723084969357445e-22,0.7690241718889884,Duodenum,Crypt SI
Rpl10,10.246664,4.297634,1.2249860020093585e-24,1.0894951260295355e-22,0.720680393912265,Duodenum,Crypt SI
B4galnt1,10.240137,1.9894745,1.3105081274020451e-24,1.1623559036586545e-22,0.8585496866606983,Duodenum,Crypt SI
Tpm3,10.235283,1.518605,1.377923715912923e-24,1.2188018402259922e-22,0.6965085049239033,Duodenum,Crypt SI
Ptprf,10.201761,1.4423566,1.9470888739876388e-24,1.7175345436254348e-22,0.7224709042076992,Duodenum,Crypt SI
Rpl22l1,10.191757,4.3928795,2.1582670406214864e-24,1.8986281037183837e-22,0.8504923903312444,Duodenum,Crypt SI
S100a10,10.18136,2.9204264,2.4018085793477658e-24,2.1071301626152885e-22,0.8594449418084154,Duodenum,Crypt SI
Ppp1r14b,10.180146,1.5553246,2.43195205868404e-24,2.1277932849488953e-22,0.6884512085944494,Duodenum,Crypt SI
Eno1,10.177588,2.0084116,2.4967309706800963e-24,2.178566469956944e-22,0.4574753804834378,Duodenum,Crypt SI
Abcd3,10.175128,1.787177,2.5606293912363145e-24,2.2282997276567227e-22,0.7681289167412713,Duodenum,Crypt SI
Ppard,10.174538,1.3824011,2.5762044922735e-24,2.2358269363723106e-22,0.5747538048343778,Duodenum,Crypt SI
Rbm39,10.167453,1.488293,2.7705878101840263e-24,2.3980811649273804e-22,0.8155774395702775,Duodenum,Crypt SI
Esrra,10.158695,1.5073187,3.0310477536816756e-24,2.616507399134035e-22,0.8066248880931065,Duodenum,Crypt SI
Cyb5r3,10.153973,2.142031,3.1814421994319135e-24,2.7390096375642486e-22,0.8719785138764548,Duodenum,Crypt SI
Rpl10a,10.153349,8.01188,3.2018300646468866e-24,2.749230947795871e-22,0.9668755595344674,Duodenum,Crypt SI
Ctsz,10.140689,1.6366339,3.6452136450994445e-24,3.1216372024412617e-22,0.8683974932855864,Duodenum,Crypt SI
Ptges3,10.1387205,1.3757733,3.7193918018164245e-24,3.1767345058635784e-22,0.6982990152193375,Duodenum,Crypt SI
Idh1,10.136588,2.223839,3.8014393817028334e-24,3.2382446025930335e-22,0.8675022381378693,Duodenum,Crypt SI
Hkdc1,10.127568,1.5666466,4.1688646008555164e-24,3.541889306279483e-22,0.7547000895255148,Duodenum,Crypt SI
Mtch2,10.122321,3.6194685,4.398605091626277e-24,3.727269432628723e-22,0.9024171888988362,Duodenum,Crypt SI
Rac1,10.121894,1.8579742,4.417813196532457e-24,3.733746048430638e-22,0.7949865711727843,Duodenum,Crypt SI
Pcna,10.121173,1.7864519,4.450508672043218e-24,3.751558028117893e-22,0.6884512085944494,Duodenum,Crypt SI
Rpl18a,10.112776,10.349472,4.849046482432233e-24,4.076861085555329e-22,0.9767233661593554,Duodenum,Crypt SI
Etfa,10.111005,1.9810952,4.937523749590048e-24,4.1404663442990825e-22,0.7323187108325873,Duodenum,Crypt SI
Me2,10.095556,1.6030368,5.780245342723538e-24,4.83459121476242e-22,0.7591763652641003,Duodenum,Crypt SI
Rpl39,10.079681,8.411267,6.794621846513443e-24,5.668329878932468e-22,0.955237242614145,Duodenum,Crypt SI
Lasp1,10.067184,1.7161106,7.715511675128221e-24,6.419981815245222e-22,0.8487018800358102,Duodenum,Crypt SI
Ckmt1,10.066824,4.092302,7.743858692440006e-24,6.427004572890119e-22,0.9588182632050134,Duodenum,Crypt SI
Rpl36a,10.063183,5.7362776,8.035741219815588e-24,6.652151417480673e-22,0.846911369740376,Duodenum,Crypt SI
Sf3b5,10.05272,1.5467118,8.936616176671603e-24,7.372431807668916e-22,0.6472694717994628,Duodenum,Crypt SI
Glrx,10.052556,1.5077976,8.951504626316292e-24,7.372431807668916e-22,0.7663384064458371,Duodenum,Crypt SI
Rpl9,10.0478325,8.745724,9.390994773763709e-24,7.714714154477389e-22,0.9212175470008953,Duodenum,Crypt SI
Slc25a10,10.04757,1.5701318,9.416027914935588e-24,7.715646224205469e-22,0.7851387645478961,Duodenum,Crypt SI
Rps3a1,10.040584,15.520919,1.0107390177080381e-23,8.261192199165572e-22,0.9892569382273948,Duodenum,Crypt SI
Ndufb5,10.039731,3.0322018,1.0195152197141004e-23,8.311881027391346e-22,0.88272157564906,Duodenum,Crypt SI
Cnih1,10.03819,1.4268545,1.0355718341306843e-23,8.4215205705060815e-22,0.6705461056401074,Duodenum,Crypt SI
Krt8,10.032548,11.863165,1.0964965629033931e-23,8.894570737019107e-22,0.9928379588182632,Duodenum,Crypt SI
Kdelr2,10.031433,1.4673548,1.1089534732664238e-23,8.973073404613156e-22,0.7332139659803044,Duodenum,Crypt SI
Npm1,10.0304165,2.7901742,1.1204333394350699e-23,9.043297590915308e-22,0.7797672336615935,Duodenum,Crypt SI
Atl2,10.028874,1.3582962,1.1380631506637209e-23,9.16268549106689e-22,0.6069829901521934,Duodenum,Crypt SI
Bri3,10.023233,1.4765841,1.2049549162266877e-23,9.677106833427515e-22,0.6624888093106536,Duodenum,Crypt SI
Aldh18a1,10.019297,1.5909667,1.2539150354737843e-23,1.0045321816444449e-21,0.5998209489704566,Duodenum,Crypt SI
Wdr1,10.01851,1.7287571,1.2639409149762374e-23,1.01005773366356e-21,0.7573858549686661,Duodenum,Crypt SI
Cdk11b,10.015558,1.2161481,1.3022500513598021e-23,1.038102294028425e-21,0.6902417188898836,Duodenum,Crypt SI
H2-D1,10.006538,1.6465659,1.426574347224975e-23,1.1344077044373969e-21,0.8701880035810206,Duodenum,Crypt SI
Atp9a,10.003258,1.2620283,1.4746390907202034e-23,1.1697474949361613e-21,0.6714413607878246,Duodenum,Crypt SI
Ephx1,9.998404,2.0460446,1.548732529140704e-23,1.2255105319438144e-21,0.37332139659803043,Duodenum,Crypt SI
Lman2,9.983119,1.4206213,1.806953909827922e-23,1.426344913906955e-21,0.7063563115487914,Duodenum,Crypt SI
Cst3,9.979479,1.6712396,1.8744958889130927e-23,1.4760512139892487e-21,0.7063563115487914,Duodenum,Crypt SI
Entpd5,9.978921,1.3368526,1.8850585955628986e-23,1.4807570987286662e-21,0.622202327663384,Duodenum,Crypt SI
Mrpl34,9.975083,1.6442589,1.9593709302722964e-23,1.5353954000932305e-21,0.7215756490599821,Duodenum,Crypt SI
Ppp1cc,9.968327,1.9014701,2.0973278518829172e-23,1.6395213001946727e-21,0.7323187108325873,Duodenum,Crypt SI
Mlf2,9.965047,1.7568823,2.167722775365748e-23,1.6904572416107047e-21,0.8487018800358102,Duodenum,Crypt SI
Edem1,9.963636,1.3359932,2.1987072417411907e-23,1.7104882722798635e-21,0.5720680393912265,Duodenum,Crypt SI
Slc25a15,9.944809,1.4575481,2.656826759921392e-23,2.0619147101938016e-21,0.7788719785138765,Duodenum,Crypt SI
Bdh1,9.936117,1.6220448,2.89907429225106e-23,2.244523106122913e-21,0.7350044762757386,Duodenum,Crypt SI
Cdx2,9.927589,1.4282485,3.157976172933207e-23,2.4391210704102536e-21,0.6374216651745748,Duodenum,Crypt SI
