Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058),32/42,8.958227198399042e-07,3.110037166181036e-05,0,0,5.067391585760518,70.56607960213742,RPL5;HFE;RPL11;PTEN;UBE3A;CLU;UFL1;NUB1;XPO1;RNF139;GNA12;PTK2B;RPL17;UBQLN4;CDK5RAP3;CSNK2A1;DESI1;FOXF2;RPS7;FBXW7;CSNK2A2;SGTA;AXIN1;LAPTM5;RAD23A;COMMD1;RAD23B;PML;PTK2;LATS1;PDCL3;TAF1
GO_Biological_Process_2023,Mitochondrial Membrane Organization (GO:0007006),26/32,1.0944672252445944e-06,3.7748389200102775e-05,0,0,6.859009183805458,94.14156686366228,GHITM;MICOS13;SPG7;MICOS10;MAIP1;TIMM50;CHCHD3;SAMM50;OPA1;MFN2;PMAIP1;BAK1;HSPA9;APOOL;MTX1;BAD;MTX2;BNIP3;DNAJC11;IMMT;LETM1;TMEM11;PPIF;SLC25A5;SLC25A4;BCL2L1
GO_Biological_Process_2023,Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436),54/83,1.1031797208624432e-06,3.7801814201240994e-05,0,0,2.9525263332244043,40.50073048942175,DET1;GSK3B;GSK3A;RNF14;KEAP1;RNF19B;CLU;FBXO22;SH3RF1;DDA1;HERPUD1;CDC20;NUB1;SUMO1;RNF19A;SUMO2;ARIH2;RACK1;ELOB;ARIH1;ZYG11B;USP5;AXIN1;CSNK1D;RAD23A;AXIN2;SIRT2;RBX1;TRIB3;TRIB1;PSMD10;VCP;RCHY1;HSPBP1;GABARAP;COP1;FZR1;HECTD1;DDRGK1;DVL1;UBQLN1;BCAP31;PLK3;ANKIB1;CSNK1A1;CAV1;PLK1;SGTA;SMAD7;MDM2;STUB1;NOP53;NFE2L2;TAF1
GO_Biological_Process_2023,Autophagosome Maturation (GO:0097352),33/44,1.1251639726877694e-06,3.806083515303435e-05,0,0,4.750906266183325,65.07592710744616,BECN1;VCP;TSG101;VPS4B;VPS4A;PIK3R4;ATP2A2;MAP1LC3B;MAP1LC3A;CHMP1B;CHMP1A;LAMP2;UBQLN1;EPG5;SNAP29;VPS16;VTI1B;VPS33A;WIPI2;VAMP8;VMP1;VAMP7;SNX14;CHMP2B;CHMP2A;CHMP4C;CHMP3;VIPAS39;CALM1;CHMP6;CHMP7;TECPR1;CHMP5
GO_Biological_Process_2023,Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824),33/44,1.1251639726877694e-06,3.806083515303435e-05,0,0,4.750906266183325,65.07592710744616,YWHAE;GSK3B;KHDRBS1;HDAC3;DHX9;PIK3R2;PIK3R1;PSEN1;IPO5;TRIM28;BAG3;CDH1;HYAL2;TPR;UBR5;CHP2;EP300;FLNA;DMAP1;EMD;CPSF6;JUP;NCBP2;PRKCD;MAVS;NEDD4;HCLS1;CAMK1;GAS6;NRDE2;RAN;RBM22;ZPR1
GO_Biological_Process_2023,Stress Granule Assembly (GO:0034063),21/24,1.1498586495147926e-06,3.8648433716494014e-05,0,0,11.07549120992761,151.4669949918121,DAZAP2;DDX6;DYNC1H1;GRB7;TIA1;YTHDF1;DDX3X;YTHDF2;YTHDF3;FMR1;CIRBP;PRRC2C;EIF2S1;ATXN2L;CSDE1;OGFOD1;G3BP1;G3BP2;UBAP2L;LSM14A;RPS23
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle (GO:0007346),75/125,1.215915083988907e-06,4.061002467221178e-05,0,0,2.38082530590992,32.426873067393835,RB1;CDKN1C;YWHAE;APP;BTG2;INTS13;BTG1;CDKN1B;GMNN;HNRNPU;MKI67;CKS1B;CDC20;MAEA;CDC26;CDC27;RCC1;PIM3;CDK5RAP3;PRMT5;ANAPC7;ANGEL2;DYNLT3;SPHK1;USP2;PRKCA;SCRIB;SIRT1;RNF40;CDC25B;THAP1;DDB1;CKS2;ANAPC4;ANAPC5;TTLL12;ANAPC1;ANAPC2;ANAPC13;ANAPC15;ASAH2;ANAPC16;XPC;IQGAP1;ANAPC10;ANAPC11;SDCBP;SLC9A3R1;CCNB1;FZR1;EIF4EBP1;BRD7;EIF4E;RNF20;NEK9;NEK6;USP22;NEK7;PLK1;GBF1;ASNS;CDK11B;CDK9;CYLD;SMOC2;ERCC3;RPS6KB1;CDC16;MDM2;CDK10;PIN1;PKN2;LGMN;MAD2L1;PTPN3
GO_Biological_Process_2023,Organonitrogen Compound Biosynthetic Process (GO:1901566),74/123,1.234626952603895e-06,4.097563791755191e-05,0,0,2.3969059705100317,32.609286598828675,MOCS2;ALAS1;SLC44A4;SLC44A1;PCSK5;GPHN;NANP;SPTLC1;SPTLC2;GAL3ST2;MFSD2A;CERS4;ELOVL1;CERS6;PCYT1A;SPHK2;SPHK1;SPNS2;AKR1A1;APOA2;APOA1;PLA2G4A;ELOVL6;ELOVL7;SLC25A15;PRKD2;PLPP3;PLPP2;CSNK1G2;PLPP1;B4GALT5;BCAT2;CERS2;HACD1;SAMD8;SGMS1;ABHD3;GSTP1;FURIN;SGMS2;HACD3;HACD2;SGPL1;GPAT4;ALDH3B1;ORMDL2;ORMDL3;ST3GAL4;TYW1;LCMT2;APOE;KDSR;SPTSSA;GSTM1;CHKA;GCH1;MOCOS;FMO1;ORMDL1;SGPP2;SGPP1;ACER2;ACER1;GOLPH3;B4GAT1;CPS1;TNIP1;LPCAT3;ACER3;GSTA1;CHPT1;DEGS2;NAGS;OTC
GO_Biological_Process_2023,Cellular Response To Insulin Stimulus (GO:0032869),62/99,1.3029825107997549e-06,4.2973991934314415e-05,0,0,2.6579983492264194,36.01814937581008,BCAR3;GSK3B;C2CD5;GSK3A;SYAP1;IRS2;ZDHHC7;IDE;PIK3C2A;AKT2;NAMPT;AKT1;ENPP1;AP3S1;PDK2;RAB8A;APPL1;PRKCI;PARP1;PDPK1;GAB1;SLC39A14;KAT2B;RAB31;PKM;SELENOS;PHIP;TRIB3;PPARG;RHOQ;VAMP2;SLC27A4;GRB7;HDAC5;INSIG2;SHC1;INSIG1;PIK3R2;PIK3R1;FOXO1;ZFP36L1;INPP5K;PCK1;PCK2;XBP1;GOT1;PKLR;INSR;RARRES2;DENND4C;MYO5A;USF1;RAB10;RPS6KB1;CAPN10;GRB2;CPEB2;LPIN2;SLC25A33;BCAR1;LPIN3;PTPN2
GO_Biological_Process_2023,Regulation Of Cellular Response To Stress (GO:0080135),66/107,1.3202398052789082e-06,4.327270467364471e-05,0,0,2.553925874715775,34.57427507937923,GSK3B;TRRAP;YY1;BABAM1;BABAM2;CHCHD2;AIFM2;RUVBL2;CHORDC1;RUVBL1;UIMC1;EP300;KMT5A;ACTL6A;ACTR8;SIRT7;SIRT1;SUPT7L;UCHL5;DNAJC2;KAT2B;DNAJC7;MAPKAPK2;UBE2V2;CRY1;NUPR1;UBE2V1;INO80C;SF3B5;ENY2;INO80E;INO80D;PARG;SF3B3;ROCK2;TAF5L;USP19;DNAJB1;TFPT;DNAJB6;SMYD2;USP1;SLC38A2;CREBBP;NPM1;TAF12;FEM1B;AMFR;MCRS1;TAF10;USP22;RPA2;INO80;MTOR;MANF;CDK9;TADA2B;PINK1;TMEM98;RFWD3;UBE2N;TAF4;MBTPS2;TAF2;EIF4G1;NFE2L2
GO_Biological_Process_2023,Vacuolar Transport (GO:0007034),34/46,1.3747167327864448e-06,4.4780124684654747e-05,0,0,4.487181147222582,60.564663447138834,BECN1;GRN;LRP1;PIK3R4;USE1;AP1G2;VPS51;AP1G1;CHMP1B;VPS53;CHMP1A;PSAP;VPS52;VPS8;VTI1A;VPS54;ARSB;VTI1B;VPS13D;AP3D1;M6PR;VPS37C;VPS37A;VPS37B;IGF2R;NEDD4;CHMP2B;VPS41;CHMP2A;CHMP3;TMEM106B;VIPAS39;ATP6V0D1;CHMP7
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),30/39,1.391097548318615e-06,4.503571633421676e-05,0,0,5.277598032871748,71.17061297224481,RPL5;HSP90AB1;UBXN1;HFE;RPL11;PARK7;FHIT;CCAR2;BAG6;SDCBP;DDRGK1;RPL17;N4BP1;USP7;CSNK2A1;RPS7;USP9X;CSNK2A2;SGTA;PML;UCHL5;PHF20L1;PDCL3;RYBP;GIPC1;WAC;EIF3H;NOP53;OGT;TAF1
GO_Biological_Process_2023,Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260),40/57,1.520333369667597e-06,4.891950726668238e-05,0,0,3.727751564536661,49.93912550262543,GTF2A1;GTF2A2;PAXIP1;SRF;MED19;MED16;PPM1D;MED15;MED17;MED12;MED11;MED14;MED13;ZNHIT1;MED30;MED10;DHX36;MED31;MED1;PCID2;TAF12;TAF13;TAF10;TAF11;MED8;MED9;HNF1B;HNF1A;MED27;MED4;MED29;MED6;MED28;MED23;MED22;CDK4;MED21;TAF4;TAF2;TAF1
GO_Biological_Process_2023,Inner Mitochondrial Membrane Organization (GO:0007007),27/34,1.572635383115594e-06,5.02957388890969e-05,0,0,6.105562742561449,81.5871559044261,NDUFA13;TIMM9;TIMM13;GHITM;MICOS13;TIMM10;MICOS10;MAIP1;APOO;CHCHD3;SAMM50;OPA1;ROMO1;SLC25A46;HSPA9;TIMM8B;TIMM29;APOOL;MTX1;UQCC3;MTX2;DNAJC11;IMMT;TIMM22;LETM1;TIMM10B;TMEM11
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),194/384,1.6210952792434794e-06,5.1533251738360486e-05,0,0,1.6272309094831483,21.69490727231125,ATF2;CCNK;TRRAP;NUDT1;SMC6;ALKBH7;BACH1;ALKBH8;ALKBH3;HERC2;TRIM28;PCLAF;FBXO6;IER3;ARMT1;ENDOG;NSMCE3;PRKCD;NSMCE1;PRAP1;DDIT3;PSME4;ASF1A;EPHA2;DCUN1D5;XPA;XPC;ZBTB4;CDKN2AIP;HLTF;SFN;LYN;PLK3;CRADD;GADD45A;INTS3;SMARCA5;CIDEB;INO80;ACER2;SETX;SPRTN;RAD17;GRB2;MMS19;TOP2A;BTG2;CDKN1A;FEN1;SMG1;WDR48;FBH1;OGG1;PHF1;SETD7;ASH2L;MRPL36;BABAM1;RPTOR;BABAM2;NIPBL;PAXX;IKBKG;IKBKE;UPF1;PARP4;PARP1;NCOA6;PARP2;SIRT7;BAZ1B;ZDHHC16;GNL1;SIRT1;DDB1;KIN;WAC;CEP63;YAP1;DOT1L;XIAP;CRIP1;FAAP20;TANK;BCLAF1;PAK1;WRN;RECQL5;RPS3;SUSD6;BID;NPM1;RPA1;GTF2H1;GTF2H3;GTF2H4;MAD2L2;TAOK3;APEX1;RFWD3;RPA3;TAOK1;TAOK2;PWWP3A;TRIP12;KDM1A;FMR1;CIB1;PARK7;YY1;STK11;CCND1;HMCES;MACROD1;KMT5B;MTREX;TRAPPC13;MEN1;KMT5C;USP3;ZBTB38;PPP4R3A;VRK1;PPP4R3B;INIP;RBX1;MSH2;MAPKAPK2;HDGFL2;VCP;UBA7;HTRA2;PSEN1;PDS5A;FOXO1;VCPIP1;OARD1;UBR5;ABL1;EP400;NAE1;MCL1;CBX5;UBE2B;CBX3;CBX1;UBE2A;BCL3;CDK1;NABP2;NABP1;UBA1;BCL2L1;DYRK2;CASP9;POLB;HPF1;SUMO1;MLST8;TOPBP1;BOK;USP47;DTX3L;RFC2;USP45;REXO4;NSMCE4A;IRF3;CRY1;IRF7;OTUB1;USP16;USP10;PNKP;RNF8;SAMHD1;RBBP5;RBBP6;BAK1;UBQLN4;MAPK3;RRM1;MTOR;PML;CUL4A;APC;ERCC3;ERCC1;POLE3;BAX;NRDE2;NOP53;CUL4B;TAF1
GO_Biological_Process_2023,Ubiquinone Metabolic Process (GO:0006743),14/14,1.7303555901517146e-06,5.467716436665029e-05,0,0,171402.0,2274021.8080582703,NQO1;UBIAD1;COQ9;COQ7;COQ6;COQ5;COQ4;COQ3;COQ2;FDXR;PDSS2;COQ8B;PDSS1;COQ8A
GO_Biological_Process_2023,Ribosome Assembly (GO:0042255),36/50,1.9180029955717964e-06,6.017754193914346e-05,0,0,4.072788498899106,53.61510832987616,RPL5;DDX3X;RPL10;MRPS11;RPLP0;RPL11;PPAN;MPV17L2;RPS27L;RPF2;RPL6;RPS15;RRP7A;NGRN;RPS14;MRPL20;RPS19;C1QBP;BRIX1;NPM1;MTERF3;RPS5;MRPS2;RPSA;RPL23A;ERAL1;MRPS7;EIF2S1;MRPL22;EFNA1;TRAF7;RPS28;RPS27;EIF6;SBDS;NOP53
GO_Biological_Process_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),98/174,1.933068661322253e-06,6.017754193914346e-05,0,0,2.048443180022127,26.95014161820573,RPL5;SCARB1;LPGAT1;FMR1;EIF4A3;IRS2;PARK7;CLU;AKT2;AKT1;MFSD2A;PDGFRB;STARD4;CIRBP;LARP4B;CTDNEP1;GUF1;PRKD2;RPL26;PDGFB;NMD3;PLD1;ARPP19;HIF1A;FOXO1;FXR1;FXR2;LARP1;PPARGC1A;OPN3;INSR;PCIF1;UPF3B;UPF3A;NR1D1;EEF2;LARP4;MLXIPL;RGCC;EIF6;GIPC1;AGO2;BCL3;HNRNPD;PLXNB2;EIF4G3;OGT;DDX3X;DYRK2;HSP90AB1;ELAVL1;LARP1B;RBM3;RPS4X;APPL1;SREBF1;ADSL;HSP90AA1;PRMT1;ARNT;APOA4;SIRT7;SIRT1;SIRT2;DDB1;KAT2B;ZEB2;CNEP1R1;PAOX;GUCY2C;POLDIP3;RPS27L;THBS1;ERBB2;METTL5;LDLR;TCF7L2;NPM1;YTHDF1;SSB;YTHDF3;MID1IP1;NR1H2;NR1H4;NR1H3;KLF4;KLF2;MTOR;SMOC2;P2RX4;RPS6KB1;APOC2;CTNNB1;EIF3E;VIM;EIF3C;EIF3D;PTPN2
GO_Biological_Process_2023,Regulation Of Protein Catabolic Process (GO:0042176),73/122,1.9386359919754382e-06,6.017754193914346e-05,0,0,2.364207629954637,31.0976663623784,GSK3B;NDUFA13;GSK3A;CDKN1B;FAF1;SNX12;IDE;ATRAID;DCAF1;VPS35;PRKACA;CDK5RAP3;NSF;HSP90AA1;GPX1;CSNK2A1;WNT5A;AXIN1;SIRT2;UCHL5;RBX1;RNF41;EEF1A1;DDB1;PHF20L1;HGS;PSME3;PSME1;PSME2;TMEM9;EZR;CHMP6;SEC22B;VPS28;USP14;VCP;SF3B3;TMF1;PSMD14;ODC1;FURIN;HMGCR;OAZ1;FOXO1;OAZ2;SNX3;UBB;VPS11;FLNA;APOE;ATG7;RILP;CTSA;NQO1;TRIM40;EGLN2;TIPARP;PLK2;DAB2IP;MSN;SNF8;SORL1;AZIN1;CUL4A;MAD2L2;PINK1;APC;NEDD4;MDM2;PIN1;MDM4;TRIM32;MAD2L1
GO_Biological_Process_2023,Ribonucleoprotein Complex Biogenesis (GO:0022613),71/118,2.0017709046715548e-06,6.177394774240816e-05,0,0,2.397052391471645,31.45287097904915,LTV1;RPL5;NVL;SPPL2B;PAK1IP1;MRPS12;FCF1;MRPL36;WDR43;RPL7;RPS15;RPS4X;FBL;RPS14;RPS17;RPS16;XPO1;RPS19;RPL38;RIOK2;RPS11;RPS13;RPS9;RPS7;UTP11;RPS8;RPS5;NGDN;RPS6;GTF3A;WDR74;DNTTIP2;UTP18;EBNA1BP2;MRTO4;CINP;RPL26;RPS19BP1;NIP7;RPL11;NOL7;SNU13;MALSU1;RPF2;RRP7A;EMG1;RPS15A;PES1;RPL14;RRP36;NOP56;NPM1;UTP6;NOP16;PNO1;KRR1;UTP3;LTO1;RPL35A;CUL4A;RPS25;BOP1;RPS28;TBL3;RPS27;TNIP1;RBIS;RSL24D1;RPS24;RPS23;CUL4B
GO_Biological_Process_2023,"Retrograde Transport, Endosome To Golgi (GO:0042147)",59/94,2.1006043536186045e-06,6.444703008165917e-05,0,0,2.6733177448687973,34.949046023202,VPS29;CLTC;WIPF3;SNX12;GCC2;RCSD1;RAB43;DENND5A;VPS35;TRIM27;WASHC1;TBC1D10A;PLEKHJ1;TBC1D10B;TMED9;BET1L;PREPL;RNF126;HEATR5A;TBC1D5;TBC1D23;VAMP3;TMEM87B;DCTN1;STX16;GOSR1;ARL1;RHOBTB3;VPS26A;VPS26B;SNX3;ARFRP1;GGA1;LMAN1;SNX1;SNX2;VPS51;VPS50;VPS53;VPS52;STX6;VTI1A;TBC1D14;VPS54;RAB6A;TBC1D17;EVI5;YKT6;SNX5;SNX6;VTI1B;SPAG9;TRAPPC10;GBF1;SURF4;PLEKHA3;PHETA1;PIKFYVE;SGSM2
GO_Biological_Process_2023,Response To UV (GO:0009411),62/100,2.135217368710723e-06,6.513030089414153e-05,0,0,2.587838993194487,33.7892639097105,FEN1;KDM1A;PTPRK;TRIAP1;CCAR2;YY1;CASP9;CCND1;RUVBL2;PCLAF;EP300;SDF4;MAP3K4;MEN1;USP47;GPX1;PARP1;NSMCE3;PRKCD;CIRBP;UBE4B;CDC25A;RBX1;DDB1;MSH2;CAT;RPL26;ATF4;RHNO1;TMEM161A;PCNA;XPA;AURKB;RELA;PRIMPOL;MAPK8;WRN;DHX36;USP1;BAK1;MAP2K7;N4BP1;MAP4K3;CDKN2D;CREBBP;NPM1;UBE2B;RHBDD1;INO80;UBE2A;EIF2S1;USF1;MAPK13;CUL4A;ERCC3;NEDD4;BCL3;SPRTN;TRIM32;COPS9;CUL4B;TAF1
GO_Biological_Process_2023,Positive Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060261),37/52,2.203172615848829e-06,6.681690743582913e-05,0,0,3.907046632124352,50.89167403634912,GTF2A1;GTF2A2;PAXIP1;SRF;MED19;MED16;MED15;MED17;MED12;MED11;MED14;MED13;ZNHIT1;MED30;MED10;MED31;MED1;TAF12;TAF13;TAF10;TAF11;MED8;MED9;HNF1B;HNF1A;MED27;MED4;MED29;MED6;MED28;MED23;MED22;PSMC6;MED21;TAF4;TAF2;TAF1
GO_Biological_Process_2023,Endoplasmic Reticulum Organization (GO:0007029),38/54,2.491769408013397e-06,7.513752666335255e-05,0,0,3.762031998963596,48.53968368044482,RTN3;TRAM1;RETREG3;ATL3;CCDC47;ATL2;STX18;TOR1AIP2;MIA3;TRAM2;RTN4;SEC61A1;VCPIP1;SMPD4;BNIP1;DNM1L;GET4;SEC31A;WDR83OS;SEC16B;JAGN1;SEC16A;EIF2AK3;TOR1B;GAK;RAB10;SHTN1;REEP5;VAPA;TMEM33;DOP1B;REEP4;VAPB;LPCAT3;REEP3;RAB18;REEP6;TMCC1
GO_Biological_Process_2023,Nuclear Membrane Reassembly (GO:0031468),20/23,2.608772492259529e-06,7.821870705484962e-05,0,0,10.546723536254362,135.59533019903063,UBE2I;BROX;VPS4B;VPS4A;SIRT2;NSFL1C;SPAST;REEP4;CHMP1B;REEP3;CHMP1A;CHMP2B;CHMP2A;CHMP4C;CHMP3;RCC1;BANF1;CHMP6;CHMP7;CHMP5
GO_Biological_Process_2023,Chromatin Organization (GO:0006325),141/268,2.6688305055598326e-06,7.956733659796179e-05,0,0,1.7662318864553697,22.667590763990333,RB1;SMARCB1;PWWP2B;HDAC11;EHMT1;HNRNPU;NUCKS1;YEATS4;NUDT5;YY1;TRIM28;RUVBL2;RUVBL1;DPF2;KAT7;BANF1;ARID2;HMGN2;HMGN1;SMARCC1;SMARCC2;KDM2B;PIH1D1;HCFC2;HCFC1;CFDP1;HDGFL2;ASF1A;INO80C;NAA60;INO80E;PAXIP1;INO80D;BAZ2A;BAZ2B;ZNHIT1;MIER1;SUDS3;ZBTB7A;CHTOP;DR1;BRPF1;CBX5;PHF10;CBX3;CBX1;SMARCA5;INO80;SMARCA2;SMARCA4;PARP10;TADA2B;COPRS;ZZZ3;NASP;ANP32B;HNRNPC;EZH2;KDM5B;USP36;KDM5C;PHF1;CHD8;SETD7;HMGB2;CHD4;CTCF;CHD3;BMI1;CHD1;MYSM1;CABIN1;ING4;SART3;BCL7B;GATAD1;HMG20A;JARID2;KDM6A;KDM6B;BRD2;SS18;PBRM1;ACTL6A;BAZ1A;ACTR8;BAZ1B;ARID1A;SAFB;SIRT1;ARID1B;UCHL5;KAT2B;SFPQ;MTF2;WAC;DNAJC9;TOP1;HDAC5;SMARCD1;HDAC2;SMARCD2;HDAC3;HDAC1;DDX21;SPTY2D1;IWS1;RNF2;HIRA;TFPT;PAK1;CHRAC1;MTA1;RBBP4;UBN1;BRD9;RBBP7;BRD7;MTA2;SF3B1;MTA3;MBD3;SMARCE1;KDM4A;NPM1;MCRS1;PCGF2;MBD2;NAP1L1;DEK;SSRP1;NPM3;GATAD2A;NAP1L4;PER2;PER1;RYBP;MYBBP1A;POLE3;PWWP3A;HDGF
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144),39/56,2.7798803786001597e-06,8.241252111164629e-05,0,0,3.634086855784034,46.49124622310264,GTF2A1;GTF2A2;PAXIP1;SRF;MED19;MED16;MED15;MED17;MED12;MED11;MED14;MED13;ZNHIT1;MED30;MED10;DHX36;MED31;MED1;JUN;TAF12;TAF13;TAF10;TAF11;MED8;MED9;HNF1B;HNF1A;MED27;MED4;MED29;MED6;MED28;MED23;SETX;MED22;MED21;TAF4;TAF2;TAF1
GO_Biological_Process_2023,"Retrograde Protein Transport, ER To Cytosol (GO:0030970)",16/17,2.8053260913557224e-06,8.270226695019078e-05,0,0,25.30319080222193,323.4757577213988,VCP;RHBDD1;FAF2;SEL1L;DERL1;SYVN1;DERL2;HERPUD1;HSP90B1;ERLEC1;NPLOC4;OS9;SELENOS;TMEM129;UFD1;SEC61B
GO_Biological_Process_2023,Peptidyl-Threonine Phosphorylation (GO:0018107),40/58,3.0639203773898835e-06,8.904926146145269e-05,0,0,3.5203662908729645,44.69392019232792,ATF2;GSK3B;GSK3A;CAMK2D;DYRK2;ROCK1;ROCK2;TNKS;STK39;ACVR1B;STK11;MAPK8;TBK1;AKT1;MAPK1;MARK2;CSNK2A1;PDPK1;CDC42BPG;CSNK2A2;PRKCD;DYRK1A;DYRK1B;LMTK2;PRKCA;OXSR1;CDC42BPB;HIPK1;TGFBR1;HIPK3;TGFBR2;SBK1;CDK5;WNK1;CSNK2B;CDK1;CDK10;PRKD2;ULK1;TAF1
GO_Biological_Process_2023,Protein Import Into Nucleus (GO:0006606),51/79,3.071246084135757e-06,8.904926146145269e-05,0,0,2.8871982870490527,36.64844123431763,IPO13;RPAIN;IPO11;NUP107;NXT1;NUP188;PPP1R10;CSE1L;HIKESHI;NXT2;IPO7;PHB2;IPO4;IPO5;EIF4ENIF1;IPO8;NUP62;KPNA6;AKT1;FAM53B;FAM53A;KPNA4;TNPO1;KPNA3;TNPO2;TNPO3;APPL1;KPNA1;NUP214;SEC13;SYK;APLP2;TSC2;NUP50;NUP98;KPNB1;POM121;PTTG1IP;STK3;NUP85;TPR;E2F3;NUP88;RPL17;RANBP2;STAT3;NUP153;BCL3;NUP35;RANGRF;RAN
GO_Biological_Process_2023,Response To Insulin (GO:0032868),51/79,3.071246084135757e-06,8.904926146145269e-05,0,0,2.8871982870490527,36.64844123431763,C2CD5;GSK3A;SYAP1;IRS2;KHK;AKT2;AKT1;ENPP1;RAB8A;PRKCI;PARP1;PDPK1;SIRT1;SLC39A14;KAT2B;PKM;RAB31;SELENOS;PPARG;TRIB3;RHOQ;VAMP2;HDAC5;INSIG2;INSIG1;PIK3R2;PIK3R1;FOXO1;ZFP36L1;INPP5K;PCK1;ZBTB7B;PCK2;XBP1;GOT1;PKLR;SORT1;INSR;DENND4C;MEAK7;MYO5A;USF1;RAB10;EIF6;RPS6KB1;CAPN10;CPEB2;LPIN2;OGT;SLC25A33;LPIN3
GO_Biological_Process_2023,Proton Motive Force-Driven ATP Synthesis (GO:0015986),41/60,3.3406841400798207e-06,9.633218692459678e-05,0,0,3.4186243213009195,43.10657909991772,NDUFB9;NDUFA13;NDUFB8;NDUFB7;NDUFA11;NDUFB10;NDUFB6;NDUFA12;NDUFB11;NDUFB5;NDUFB4;NDUFA10;NDUFB3;NDUFB2;NDUFV3;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;VPS9D1;NDUFA6;NDUFA5;NDUFA3;NDUFA2;NDUFA1;NDUFC2;NDUFC1;SDHC;SDHD;SDHA;SDHB;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFAB1;NDUFS3;NDUFS2;NDUFS1
GO_Biological_Process_2023,Negative Regulation Of Translation (GO:0017148),65/107,3.3705330068605264e-06,9.666468846305978e-05,0,0,2.454823192927717,30.931851527864023,BTG2;DDX3X;CELF1;FMR1;EIF4A3;YBX1;EIF4ENIF1;SYNCRIP;ZFP36;TRIM2;RACK1;CSNK2A1;NHLRC3;IFRD2;RPL13A;NCL;EIF4E2;GAPDH;FTO;DDX6;GRB7;ROCK1;ROCK2;SHMT1;MALSU1;MRPL13;TOB1;GIGYF2;FXR1;RIDA;FXR2;LARP1;RNF139;DHX36;TPR;EIF4EBP1;RPS3;EIF4EBP2;EIF4EBP3;IGF2BP2;PAIP2;TIA1;YTHDF1;YTHDF2;YTHDF3;PCIF1;EIF2AK3;EIF2AK2;CNOT10;PUM1;DHFR;EIF6;CNOT1;CAPRIN1;AGO2;SERBP1;EIF3E;CALR;CNOT9;CPEB2;LSM14A;TNRC6A;CPEB4;EIF4G1;TNRC6B
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),142/272,4.274378798920671e-06,0.0001219237671454291,0,0,1.7375079549472197,21.480588057362528,CSF1;CIB1;CCAR1;CRKL;MYLK;CXCL16;CDH5;CAPN7;AKT2;FAM110C;KDR;CPNE3;EPHB2;WASHC1;ACVR1;PDGFRB;PDGFRA;SEMA6A;SEMA6D;F2R;ADAM10;PRKCA;ACTN4;SHTN1;CLDN4;CLDN3;RUFY3;MYADM;ADAM9;PLAA;ROR2;EPHA1;PFN1;CBLL1;EPHA2;GRB7;CSF1R;SEMA7A;CD151;MAZ;PDGFB;PDGFA;HIF1A;RTN4;FAM83H;SDCBP;PDCD10;DDRGK1;PODXL;PDGFC;PLCG2;RREB1;S100A11;CARMIL1;XBP1;UBE2I;HSPA5;INSR;ARHGEF39;CAV1;FN1;PTK2;COL1A1;VIL1;CXCL12;PTPRC;AGO2;FERMT3;ITGB1;DOCK5;BMPR2;FLT1;TRADD;PIK3CD;MIA3;VSIR;SYNE2;PPP3CA;NIPBL;GLIPR2;MDK;C1QBP;RACK1;ITGAX;CTSH;HRAS;MMP7;SPHK1;GAB1;RHOC;RHOD;TGFBR1;CCNA2;NUMB;PECAM1;ITGA6;ARHGEF2;ARHGEF7;DOCK1;HBEGF;SMIM22;GRN;CCL11;ROCK2;SRC;SEMA3B;NEDD9;SEMA3F;ACVR1B;AIF1;THBS1;CDC42;PAK1;MIEN1;RAB25;MGAT5;GCNT2;PTK2B;CLASP1;MAP4K4;SPAG9;CCL24;SEMA4A;SEMA4D;SEMA4B;STAT3;DAB2IP;ELP3;LAMB1;SEMA4G;ELP5;SOD2;RAB11A;MTOR;VEGFA;TJP1;MYO1C;APC;F2RL1;SPRY2;TRIM32;BCAR1
GO_Biological_Process_2023,Regulation Of mRNA Processing (GO:0050684),27/35,4.32711173157167e-06,0.00012276434735217044,0,0,5.341930789133247,65.97610529317573,RBM8A;DHX9;YTHDC1;IWS1;ZFP36L1;CWC22;MAGOH;PAPOLA;SAFB2;SRSF10;SRPK2;RBM39;TIA1;PTCD2;NCBP1;LARP7;MAGOHB;SAFB;CDK11B;JMJD6;SRPK1;SRRM1;CDK9;HNRNPK;SON;SLTM;SRSF3
